filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
songname,0.25280988216400146,0.023253286257386208,2181.1105061079006,2136.5101548197645,4244.03945675029,0.09773102160672854,-403.7751159667969,74.18376922607422,-21.86454963684082,6.55730676651001,-12.74296760559082,1.9399323463439941,-9.992300987243652,-17.770414352416992,-10.29959487915039,1.7471765279769897,-7.722899913787842,-2.348916530609131,-1.658696174621582,-10.46851921081543,-7.192372798919678,-2.4112069606781006,-4.181853771209717,-3.5756020545959473,-5.425471782684326,-6.729832649230957,rock
songname,0.34158003330230713,0.14050276577472687,1457.8160562256999,1379.2300279085096,2970.80763531395,0.0794844837587007,-158.23536682128906,179.51954650878906,-51.47517395019531,24.907379150390625,-3.610402822494507,-17.93351936340332,0.8802793025970459,1.202094316482544,-9.919626235961914,-10.534082412719727,-4.97540807723999,-10.71545124053955,-11.694642066955566,-3.8416759967803955,-16.9771671295166,-4.750182628631592,-9.242592811584473,-9.477839469909668,-5.572948932647705,-13.765000343322754,rock
songname,0.32704752683639526,0.1062583178281784,640.7921663619519,682.8009281483068,1096.994294699826,0.029731909802784222,-353.905517578125,175.52304077148438,68.50856018066406,10.027149200439453,4.062015533447266,9.063138961791992,7.437589645385742,3.1887476444244385,2.4172580242156982,3.3822031021118164,-0.36904093623161316,-3.0631537437438965,-0.8753582239151001,2.2988712787628174,3.8100218772888184,3.7417151927948,1.9083619117736816,0.06041651964187622,-2.177720308303833,-6.527955055236816,classic
songname,0.3869720995426178,0.09990522265434265,1977.073809377042,1507.5731127981453,3461.1501459179235,0.12497054451856149,-182.5555877685547,105.72537231445312,-85.9072036743164,20.389976501464844,-8.134251594543457,-14.047698974609375,-8.440544128417969,-9.638311386108398,-5.519510269165039,-11.166780471801758,-6.738565444946289,7.305911064147949,-1.6808676719665527,-0.19979539513587952,5.696286678314209,0.41485822200775146,-0.737852156162262,3.539790153503418,2.970674991607666,-0.24346131086349487,pop
